id,targeted,creation_time,post_owner.id,post_owner.name,post_owner.username,Country,Facebook,text,comments/questions,language,politics,domestic_politics,foreign_politics,resource_distribution,resource_distribution_by_whom1,resource_distribution_for_whom1,resource_distribution_for_whom_ethnic1,resource_distribution_for_whom_region1,resource_distribution_gender,climate_change,topic01,topic02,topic03,pro_us,pro_russia,pro_china,pro_un,pro_imf,pro_democracy,anti_western,national_unity,national_unity_narrow,subgroup_unity,subgroup_unity_text,african_unity,political_opponents,political_opponents_viol,religion,,gd comments
1556070315557596,1,2025-02-09T22:39:09+00:00,1020705349682558,State House of The Gambia,PresidencyGambia,Gambia,https://www.facebook.com/PresidencyGambia,"President Barrow officially opened the 2025 Legal Year in Banjul on Sunday. 

Here is an excerpt from his statement.

“My government will remain resolute in its mission to promote and uphold good governance, the rule of law, and democracy. By maintaining a clear separation of powers, we have significantly improved the independence of the Judiciary, thereby restoring public confidence in our legal institutions.

The establishment of additional courts and the appointment of highly qualified judges are concrete steps prompted by our resolute commitment to delivering justice impartially and swiftly.”

https://op.gov.gm/statement-delivered-his-excellency-mr-adama-barrow-president-republic-gambia-official-opening",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198436729154067,1,2025-10-09T12:00:39+00:00,1378721042729064,South African Government,GovernmentZA,South Africa,https://www.facebook.com/GovernmentZA/,"Are You Ready to Make Your Mark in the 2026 Local Government Elections? Join the increasing number of South Africans shaping our democracy and strengthening communities.

 Register as a voter online: https://zurl.co/IDrDP
#GovZAUpdates #IEC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821879633625866,1,2024-10-27T13:14:16+00:00,868553364646643,رئاسة مجلس الوزراء المصري,EgyptianCabinet,Egypt,https://www.facebook.com/EgyptianCabinet/,"بيان صادر عن الهيئة العامة للرقابة المالية:

الرقابة المالية توافق على منح بنك ستاندرد تشارترد ""Standard Chartered Bank"" رخصة العمل كأمين حفظ 

وافقت الهيئة العامة للرقابة المالية، برئاسة الدكتور محمد فريد، على منح الترخيص لبنك ستاندرد تشارترد البريطاني ""Standard Chartered Bank""، لمزاولة نشاط أمناء الحفظ، وذلك استناداً للقانون  رقم (93) لسنة 2000 بإصدار قانون الإيداع والقيد المركزي للأوراق المالية ولائحته التنفيذية وتعديلاته الصادرة بالقانون رقم 143 لسنة 2020 وقرار رئيس مجلس إدارة الهيئة رقم 7 لسنة 2002، الصادر في هذا الشأن.

وتستمر الهيئة العامة للرقابة المالية في صياغة وتصميم السياسات والخطط وإصدار اللوائح اللازمة لضمان استقرار الأسواق والمؤسسات المالية غير المصرفية مع العمل على تطوير وتنمية الأسواق وحماية حقوق كافة المتعاملين، وذلك في ضوء الدارسة المستمرة لاحتياجات الأسواق المالية غير المصرفية، بما يوفر بيئة عمل واستثمار مواتية لتلبية احتياجات الأفراد من الخدمات الاستثمارية والتأمينية والتمويلية وكذلك الشركات الراغبة في تنويع مصادر تمويلها بما يدعم خطط تطوير أعمالها وتحسين مؤشرات أداءها المالية والتشغيلية، وذلك بما يواكب الممارسات العالمية ويتكامل مع أولويات خطط التنمية المستدامة الشاملة للحكومة المصرية، الأمر الذي يسهم في تعزيز قدرات القطاع المالي غير المصرفي ويحسن من تنافسيته في جذب المزيد من الاستثمارات المحلية والأجنبية فضلاً عن مساعدة الشركات والمؤسسات الدولية على تقديم خدماتها من داخل مصر.

يعد بنك ستاندرد تشارترد شركة ذات مسؤولية محدودة تتخذ من المملكة المتحدة مركزاً لها، وهي تابعة لمجموعة بنك ستاندرد تشارترد اس سي بي ال سي Standard Chartered Bank PLC INTERNAL.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641803372139386,1,2025-01-20T14:09:12+00:00,868553364646643,رئاسة مجلس الوزراء المصري,EgyptianCabinet,Egypt,https://www.facebook.com/EgyptianCabinet/,"بيان صادر عن الهيئة العامة للرقابة المالية:

الدكتور محمد فريد رئيس الرقابة المالية يجرى حوار موسع مع لجنة التأمين بغرفة التجارة الأمريكية 

الدكتور محمد فريد رئيس هيئة الرقابة المالية:
ثورة تشريعية وتنظيمية شاملة لتعزيز دور التأمين في الاقتصاد القومي ليحتل المكانة التي يستحقها 
تسريع وتيرة التحول الرقمي أساس لدفع جهود تحقيق الشمول التأميني ولن نصل للمستهدف بدون التكنولوجيا 
قانون التأمين الموحد بمثابة عهد جديد لقطاع التأمين بما يقدمه من تغطيات تأمينية جديدة وتنظيمات من شأنها تعزيز القدرات التنافسية للقطاع وتحسين إمكانياتها لجذب استثمارات 
تعديلات وتحديثات جديدة لتعزيز وتفعيل دور صناديق التقاعد خاصة للقطاع الخاص بفلسفة وفكر جديد يلبي احتياجات مؤسسات الأعمال المختلفة ويوفر تغطيات تأمينية للأفراد
مستمرون في نهج الشراكة الاستراتيجية مع الأطراف ذات الصلة والاستماع لأصوات السوق لتهيئة البيئة اللازمة لتنمية وتطوير القطاع 
شراكة بين معهد الخدمات المالية ذراع الرقابة المالية التدريبي وغرفة التجارة الأمريكية لتعزيز قدرات الكوادر البشرية التي تصيغ السياسات وتنفذها 
34% نمواً في قيمة أقساط التأمين بنهاية يونيو 2024 على أساس سنوي لتسجل 82,3 مليار جنيه 

عقد الدكتور محمد فريد رئيس هيئة الرقابة المالية، حوار موسع مع لجنة التأمين بغرفة التجارة الأمريكية، خلال حفل الإفطار الجماعي الذي نظمته الغرفة، وذلك لاستعراض استراتيجية الهيئة وسياساتها الشاملة لتعزيز دور قطاع التأمين في الاقتصاد القومي، وما يتم من إجراءات وينفذ من خطط وبرامج لتطوير وتنمية القدرات التنافسية للقطاع، وذلك كله لتعزيز مستويات الاستقرار الكلي للقطاع والمؤسسات العاملة به وسد كافة الفجوات التنموية، وتسليط الضوء على قانون التأمين الموحد الصادر خلال العام الماضي والذي يعد بمثابة إطار قانوني موحد ومتكامل ينظم قطاع التأمين ويراعي كافة الممارسات والتطورات العالمية ويتكامل مع الأولويات الوطنية الإنمائية للحكومة المصرية.
شهد اللقاء مشاركة كبيرة وحضور مكثف من قبل كافة الشركات العاملة في أنشطة وأفرع التأمين المختلفة العاملة في السوق المصرية، والذي تضمن إلقاء الدكتور فريد كلمة رئيسية استعرض خلالها كافة التطورات وأحدث مؤشرات الأداء والمستهدفات التي تعطيها الهيئة أولوية خلال المرحلة المقبلة، فضلا عن تسليط الضوء على قانون التأمين الموحد، ثم جلسة نقاشية مصغرة وحوار أداره علاء الزهيري رئيس الاتحاد المصري للتأمين وكذلك هيثم طاهر نائب رئيس الاتحاد، ومن الهيئة محمد عياد مدير المركز الإعلامي والدكتور طارق سيف المدير التنفيذي لمعهد الخدمات المالية الذراع التدريبي للهيئة.
استهل الدكتور محمد فريد كلمته في اللقاء الموسّع، باستعراض فلسفة وأهداف قانون التأمين الموحد رقم 155 لسنة 2024 الذي يمثّل إطاراً تشريعياً جامعاً لأربعة قوانين كانت تنظم قطاع التأمين، موضحاً أن القانون راعي كافة التطورات والممارسات العالمية وجاء متكاملاً مع رؤية الدولة المصرية وأهدافها التنموية وبالأخص تعزيز مستويات الشمول التأميني، مشددا على الأهمية القصوى لتطوير نماذج الأعمال التقليدية التي لم تعد ذات جدوي في تحقيق المستهدفات المطلوبة والعمل على احداث تحول حقيقي في هذه النماذج لتعتمد أكثر على التكنولوجيا لإحراز التقدم المطلوب في القطاع وتحقيق أقصى استفادة ممكنة من القطاع في دعم الاقتصاد القومي.
وأشار إلى أن فلسفة القانون ومستهدفاته تدور حول تعزيز مستويات الاستقرار المالي لكافة الجهات العاملة في أنشطة التأمين ودعم جهود تحقيق الشمول التأميني عبر تسريع وتيرة التحول الرقمي، حيث تولي الهيئة أهمية كبيرة لتطوير وتنمية قطاع التأمين لتوسيع قاعدة المستفيدين من الخدمات التأمينية وذلك من خلال العمل في مسارات متعددة للتنمية والتطوير، رامية لتحسين مستويات الحوكمة وحماية حقوق حملة الوثائق.
ولذلك قامت الهيئة بتشكيل لجان متخصصة ومجموعات عمل من أجل إعداد وصياغة الضوابط والقرارات التنفيذية بما يتناسب مع متطلبات السوق واحتياجات القطاع، بالتوازي مع النهج المستمر بإجراء حوار مفتوح مع كافة الأطراف ذات الصلة للاستماع إلى آرائهم ومقترحاتهم لتعزيز الأثر التنموي للتشريع وتيسير وتسريع إنفاذ القرارات، بهدف تطوير وتنمية الأسواق المالية غير المصرفية وحماية حقوق كافة المتعاملين فيها. 
وأوضح أن قانون التأمين الموحد يسهم في تعزيز جهود الشمول التأميني وتوسيع قاعدة المستفيدين من الخدمات التأمينية، بما يعود بالنفع على الاقتصاد القومي والناتج المحلي الإجمالي للبلاد.
وفي هذا الصدد، شدد على استهداف القانون لتعزيز مساهمة التأمين في الناتج المحلي الإجمالي وزيادة قاعدة المستفيدين من خلال التأمينات الإجبارية، حيث استحدث القانون الجديد العديد من التأمينات الإجبارية، وسمح لمجلس إدارة الهيئة اقتراح مجموعة من التأمينات الإلزامية المناسبة للسوق المصرية وفقاً لدراسات فنية متخصصة ويصدر بها قرار  من مجلس الوزراء وقد أفرد القانون أنواع من تلك التغطيات منها التأمين على الأصول الحكومية، والتأمين ضد مخاطر الطلاق، والتأمين ضد المخاطر الإلكترونية السيبرانية، وكذلك بعض وثائق المسئوليات المهنية، وجاري حالياً دراسة تلك التأمينات الإجبارية من أجل العمل على تطبيقها تدريجيا في المستقبل بالشكل الذي يخدم كافة الأطراف المعنية.
وأضاف أن إصدار القانون وتنفيذه يدعم جهود تحقيق نمو مُستدام ويعزز قدرة صناعة التأمين على اجتذاب مزيد من الاستثمارات ويوفر تغطيات تأمينية جديدة لمختلف أفراد المجتمع، مؤكداً عمل الهيئة دوماً على التأكد من أن قراراتها تسهم في تحقيق أثر وإضافة قيمة للقطاع وللاقتصاد المصري والمجتمع بشكل عام، وأنها تمكّن الأفراد من الاستفادة من الخدمات المالية غير المصرفية بما يساعدهم على تحقيق مستهدفاتهم وتحسين أحوالهم، من خلال الاستثمار في فئات أصول متنوعة.
أشار رئيس هيئة الرقابة المالية إلى وجود 39 شركة تأمين تخضع لرقابة وإشراف الهيئة بنهاية 2024، وتشمل 17 شركة للتأمين على الحياة، و22 شركة للتأمين على الممتلكات، بالإضافة إلى وجود 96 شركة وساطة تأمين و31 شركة لكشف وتقدير الأضرار، علاوة على 9 شركات للاستشارات.
 وسلّط الضوء على ارتفاع إجمالي الأقساط المُحصّلة بنسبة 34.1% على أساس سنوي إلى 82.3 مليار جنيه مصري في السنة المالية المنتهية بيونيو 2024، مقابل 61.4 مليار جنيه في السنة المالية السابقة. وبالنسبة للتعويضات المُسددة، فقد بيّن أن إجمالي المطالبات المُسددة ارتفع بمقدار 34.2% على أساس سنوي إلى 36.7 مليار جنيه في السنة المالية المنتهية بيونيو 2024 بزيادة من 27.3% في العام المالي 2022/2023. وسجل إجمالي الاستثمارات 298.2 مليار جنيه في يونيو من العام الماضي مقابل 208.8 مليار جنيه في يونيو 2023.
وأكد الدكتور محمد فريد، على أهمية التأمين متناهي الصغر باعتباره آلية للتنمية الاقتصادية خاصة في ظل ما شهدته السنوات السابقة من تحديات عديدة سواء تلك الناشئة عن انتشار الجائحة، مروراً بالآثار الاقتصادية الناشئة عن المخاطر الجيوسياسية والارتفاع غير المسبوق في معدلات التضخم والمخاطر الطبيعية الناشئة عن التغيرات المناخية، مما يزيد من المسؤولية المُلقاة على عاتق شركات التأمين في إيجاد التغطيات التأمينية المناسبة وحماية الاقتصاد القومي والأفراد من تبعيات تلك المخاطر.
 ونوّه بأن التأمين متناهي الصغر يعمل على زيادة معدلات الشمول التأميني من خلال توفير التغطيات التأمينية ضد المخاطر التي تتعرض لها المشروعات المتوسطة والصغيرة وكذا المشروعات متناهية الصغر واستهدفت شركات التأمين الوصول إلى شرائح مجتمعية من أصحاب الدخول المنخفضة من خلال إبرام تعاقدات مع مؤسسات وجمعيات التمويل متناهية الصغر لتقديم الحماية التأمينية ضد أخطار الوفاة والعجز للحاصلين على تمويلات صغيرة ومتناهية الصغر.
وفي سياق الدور المنوط بالهيئة العامة للرقابة المالية المتمثل في الإشراف والرقابة على الأسواق والأدوات المالية غير المصرفية، وخاصة العمل على إصدار القواعد واللوائح اللازمة لتعزيز قدرات قطاع التأمين وزيادة مساهمته في الاقتصاد القومي؛ تنفيذاً واتساقاً مع أحكام مواد قانون التأمين الموحد، سلّط الدكتور فريد الضوء على إصدار مجلس إدارة الهيئة القرار رقم 196 لسنة 2024، الذي حدد الحد الأدنى لرأسمال شركات التأمين متناهي الصغر بقيمة 40 مليون جنيه.
وشدد رئيس هيئة الرقابة المالية على أهمية رقمنة شركات التأمين للمعاملات المالية، لأنه لا يمكن للشركات تحقيق الشمول التأميني والوصول إلى العملاء من دون التحول الرقمي والتطبيقات التكنولوجية، موضحاً أن التطور التكنولوجي يفرض تحديات ومسؤوليات على الجهات الرقابية لحماية حقوق المتعاملين واستقرار واستدامة النشاط، مؤكداً أنه في الوقت نفسه، هناك أهمية قصوى للتكنولوجيا المالية في تحقيق مستويات أكبر من الشمول المالي، مشدداً أنه بدون التكنولوجيا ستكون جهود الشمول التأميني ضرب من الخيال.
وأضاف أن الرقابة المالية ماضية في إصدار حزمة من القرارات واللوائح بما يسهم في تعزيز قدرات القطاع وتوسيع قاعدة المستفيدين، فضلاً عن استحداث منتجات وتغطيات جديدة متطورة؛ إنفاذاً للقانون وتلبية للاحتياجات المتطورة لقطاع الأعمال والأفراد المختلفة. وذكر أن الفترة المقبلة ستشهد أيضاً استحداث العديد من المنتجات التأمينية فيما يتعلق بصناديق التأمين الخاصة وخاصة في القطاع الخاص.
ولفت الدكتور فريد إلى حرص الهيئة على التواصل باستمرار مع السوق وأنها تتخذ إجراءاتها وقراراتها في سياق المناقشات التي تجريها مع كافة أطراف السوق، وبالتزامن مع الاطلاع على الممارسات الدولية في هذا الصدد.
وخلال اللقاء أعلنت سيلفيا منسى، الرئيس التنفيذي لغرفة التجارة الأمريكية بالقاهرة، عن قرب الانتهاء من المتطلبات الخاصة بعقد شراكة بين الغرفة ومعهد الخدمات المالية الذراع التدريبي للهيئة وذلك بشأن إعداد وتقديم برنامج تدريبي لتنمية قدرات المهنيين في القطاع المالي غير المصرفي.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002173962981081,0,2025-06-04T14:09:39+00:00,868553364646643,رئاسة مجلس الوزراء المصري,EgyptianCabinet,Egypt,https://www.facebook.com/EgyptianCabinet/,"رئيس الوزراء يكشف استعدادات الحكومة لإجازة عيد الأضحى المبارك

#المؤتمر_الصحفي_لرئيس_مجلس_الوزراء
#المركز_الإعلامي_لمجلس_الوزراء 
#رئاسة_مجلس_الوزراء",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.64103E+15,1,2025-06-14T16:00:52+00:00,966802331846992,الوزارة الأولى Premier Ministère,PrimatureRIM,NA,NA,"استعرضت البعثة الوزارية إلى ولاية الحوض الغربي برئاسة معالي وزيرة المياه والصرف الصحي السيدة آمال بنت مولود، في اجتماع الجمعة بمدينة العيون، التدخلات التي تم اعتمادها في الولاية ضمن البرنامج الاستعجالي لتعميم النفاذ إلى الخدمات الضرورية للتنمية المحلية، بناء على النقاشات التي جرت في المنتديات الجهوية للتخطيط التنموي التشاركي في شهر يناير الماضي.
وقدمت البعثة تفاصيل التدخلات المعتمدة في المكونات الثمانية للبرنامج: التعليم، الصحة، المياه، الكهرباء، فك العزلة، الزراعة، التنمية المحلية، تمكين الشباب، على مستوى الولاية وعلى مستوى كل مقاطعة وبلدية على حدة، وأجندة تنفيذ كل مكونة وآليات متابعتها.
وحضر الاجتماع الموسع والي ولاية الحوض الغربي وحكام مقاطعاتها، وعدد كبير من المنتخبين والفاعلين السياسيين والتنمويين والمواطنين المستفيدين.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651190313958848,1,2024-11-12T14:28:44+00:00,1.25236E+15,Primature du Tchad,Primature.td,Chad,https://www.facebook.com/Primature.td,"𝐀𝐔𝐃𝐈𝐄𝐍𝐂𝐄 𝐀𝐂𝐂𝐎𝐑𝐃É𝐄 À 𝐋𝐀 𝐃É𝐋É𝐆𝐀𝐓𝐈𝐎𝐍 𝐃𝐄𝐒 𝐍𝐀𝐓𝐈𝐎𝐍𝐒 𝐔𝐍𝐈𝐄𝐒 𝐏𝐀𝐑 𝐋𝐄 𝐏𝐑𝐄𝐌𝐈𝐄𝐑 𝐌𝐈𝐍𝐈𝐒𝐓𝐑𝐄 

Ce mardi 12 novembre 2024, le Premier ministre chef du Gouvernement, l'Ambassadeur Allah Maye Halina, a reçu en audience une importante délégation de représentants des Nations Unies, conduite par Abdou Abarry, représentant spécial du Secrétaire général en Afrique centrale. Ce dernier était accompagné du Chef du Bureau régional des Nations Unies pour l’Afrique de l'Ouest,  Leonardo Santos Simão et le Coordonnateur des systèmes de Nations unies au Tchad François Batalingaya.

Au centre de cette audience, la situation sécuritaire dans la région du lac Tchad, qui reste préoccupante en raison des attaques récurrentes de la secte Boko Haram. Le Chef du gouvernement et ses hôtes ont également abordé les défis liés aux inondations qui touchent le Tchad, exacerbant les conditions de vie de nombreuses populations.
Au cours de cette rencontre, le représentant des Nations Unies a assuré le Tchad du soutien sans faille du système des Nations Unies dans ces moments difficiles. Il a souligné l'importance d'une coopération étroite pour faire face à ces crises complexes, et a exprimé la volonté de la communauté internationale d'accompagner le pays dans ses efforts de stabilisation et de développement.

Par cette occasion, le représentant du Secrétaire Général a présenté ses condoléances aux familles des victimes de l'attaque de la nébuleuse Boko-Haram dans le Lac-Tchad, et a souhaité prompt rétablissement aux blessés.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3464798243659686,1,2025-10-18T18:10:27+00:00,453112697144411,Governo de Cabo Verde,GovernodeCaboVerde,Cape Verde,https://www.facebook.com/GovernodeCaboVerde/,"Ministro Eurico Monteiro elenca políticas de emprego para a juventude levadas a cabo pelo Governo de Cabo Verde 

Ainda durante o “Encontro de gerações dos PALOP”, promovida pela Coligação da Juventude dos Países Africanos de Língua Oficial Portuguesa, esta sexta-feira, 17, no qual participou de um diálogo intergeracional sobre o legado das lutas de libertação, os desafios atuais e o papel da nova geração na construção do futuro dos países, e que contou com uma plateia de jovens, o Ministro da Promoção de Investimentos e Fomento Empresarial destacou as políticas de emprego para a juventude, levadas a cabo pelo Governo de Cabo Verde, realçando que as mesmas encontram-se estruturadas em dois pilares essenciais: a educação e a formação profissional, que comporta uma oferta formativa robusta completamente gratuita a todos os níveis do cadastro social, além de um sistema educativo regular, com ensino também gratuito do primeiro ao 12.º ano de escolaridade. 

Com mais informações em: www.governo.cv",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815888230957023,1,2024-12-13T11:23:01+00:00,868553364646643,رئاسة مجلس الوزراء المصري,EgyptianCabinet,Egypt,https://www.facebook.com/EgyptianCabinet/,"بيان صادر عن وزارة الزراعة واستصلاح الأراضي: 

بالانفوجراف والفيديو| ""الزراعة في أسبوع"" نشرة الحصاد رقم ٢٢٥ لأنشطة الوزارة في الفترة من ٦ وحتى ١٢ ديسمبر الجاري

أصدر مركز المعلومات الصوتية والمرئية، التابع لوزارة الزراعة واستصلاح الاراضي، ""الانفوجراف الاسبوعي"" في نسخته رقم ٢٢٥ حول الحصاد الاسبوعي لأهم أنشطة الوزارة، خلال الاسبوع الماضي في الفترة من ٦ وحتى ١٢ ديسمبر الجاري، وذلك بالتعاون مع المكتب الاعلامي للوزارة، كما أصدر المركز ايضا ملخصا بالفيديو، حول انشطة الوزارة خلال نفس الفترة.
وسلط الانفوجراف الضوء على ترأس الدكتور مصطفى مدبولي رئيس مجلس الوزراء اجتماع المجلس الأعلى للتخطيط والتنمية العمرانية بحضور علاء الدين فاروق وزير الزراعة واستصلاح الأراضي، لمتابعة عدد من الملفات المهمة.

وخلال هذا الأسبوع أطلق علاء فاروق وزير الزراعة واستصلاح الأراضي فاعلية المائدة المستديرة الأولى في مجال الزراعة، بحضور النائب هشام الحصري رئيس لجنة الزراعة والري في مجلس النواب وسامى عبد الصادق القائم بعمل رئيس البنك الزراعي والسفير مجدى عامر رئيس شركة تراك ثرى المنظمة للمائدة المستديرة وكذلك حضور بعض قيادات الوزارة وعدد من شركات القطاع الخاص والاستثمار الزراعي وشركاء التنمية.

واستقبل وزير الزراعة، دينا صالح المدير الإقليمى للصندوق الدولى للتنمية الزراعية ""الايفاد"" لمنطقة الشرق الادنى وشمال أفريقيا، وبحث معها موقف المشروعات الزراعية الممولة من الصندوق والتي يتم تنفيذها في مصر، كما عقد وزيرا الزراعة والإسكان،  اجتماعا لبحث عدد من الموضوعات المشتركة، وسبل تعزيز التعاون بين الوزارتين.

والتقى ""فاروق""، مع وفد من اللجنة الاقتصادية لأفريقيا التابعة للأمم المتحدة، وبحث معها آفاق التعاون المشترك وذلك خلال وجود اللجنة بالقاهرة، كما شارك أيضا في ندوة جهاز حماية المنافسة ومنع الممارسات الاحتكارية لإطلاق نتائج تقرير عملية مراجعة النظراء الطوعى لقانون وسياسات حماية المنافسة بجمهورية مصر العربية المعد من قبل منظمة الأمم المتحدة للتجارة والتنمية ""الأونكتاد"".

وأصدرت وزارة الزراعة واستصلاح الأراضي، العدد ٢٤ من مجلتها الشهرية «MALR»، عدد شهر نوفمبر ٢٠٢٤، والتي يشرف عليها ويعدها مركز المعلومات الصوتية والمرئية، والمكتب الاعلامي للوزارة، تحت شعار : "" كلمة من قلب الديوان، كما شهد الدكتور عادل عبدالعظيم رئيس مركز البحوث الزراعية، والدكتور علاء الدين حموية المدير الإقليمى لمنظمة الإيكاردا مراسم اختتام المرحلة الأولى من البرنامج التدريبي التفاعلي حول "" الإرشاد الزراعى الرقمي.

فيما واصل خبراء مركز البحوث الزراعية تقديم الدعم الفني للمزارعين من خلال أنشطة إرشادية متنوعة ومكثفة فى جميع مجالات الإنتاج الزراعي وفى مختلف المحافظات، كذلك شارك الدكتور علاء عزوز رئيس قطاع الإرشاد الزراعي في ورشة الأمم المتحدة لتعزيز أمن حيازة الأراضي للنساء في أفريقيا والتي انطلقت في مدينة شرم الشيخ تحت عنوان تعزيز أمن حيازة الأراضي للمرأة في أفريقيا"" بمشاركة 22 دولة.

ونظم المعمل المركزي للمبيدات ورشة عمل بعنوان: ""المعمل المركزي للمبيدات بين الحاضر والمستقبل""، وكرمت خلاله الدكتورة هالة أبو يوسف مدير المعمل مديري المعمل السابقين منذ ثمانينيات القرن الماضي وحتى الآن، عرفاناً وتقديراً لما بذلوه من جهد واضح في بناء هذا الصرح العلمي الكبير، كما شارك الدكتور رفعت الجمل مدير المعمل المركزي لبحوث الثروة السمكية بوزارة الزراعة اجتماعات المراكز المتميزة للمصايد والاستزارع السمكى للاتحاد الافريقي في أديس أبابا.

وشارك الاتحاد العام لمنتجي ومصدري الحاصلات البستانية في إطلاق المجلس التسييري لنظام التعليم والتدريب المزدوج والذي اطلقته وزارة التربية والتعليم تحت شعار ""شراكات لمستقبل التعليم الفني، كما أصدر المركز الإقليمي للاغذية والأعلاف تقريره الشهرى يتضمن انشتطه في مجالات الإرشاد والتدريب والبحوث والخدمات والرقابة والجودة خلال نوفمبر الماضي.

بينما نظمت الهيئة العامة للخدمات البيطرية دورة تدريبية جديدة بعنوان ""مقاومة واستخدام المضادات الحيوية"" بالتعاون مع منظمة الأغذية والزراعة (الفاو)، وذلك بمركز التدريب والتقييم بالهيئة، الحاصل على شهادة الأيزو 9001 للجودة، كما استعرضت الهيئة، جهودها في الحفاظ على الثروة الحيوانية من خلال المبادرة الرئاسية ""بداية جديدة لبناء الانسان“، كما أعلنت عن حصولها على شهادة الجودة ISO 9001 وذلك في خطوة نحو التميز المؤسسي في إطار مبادرة بداية جديدة لبناء الإنسان.

فيما واصل قطاع استصلاح الأراضي، بوزارة الزراعة واستصلاح الأراضي، أعمال  تطوير وتحديث الجمعيات بالمراقبات التابعة، كما شنت الإدارة المركزية لحماية الأراضي، برئاسة الدكتور حسام راشد، حملة مكبرة لإزالة التعديات على الأراضي الزراعية، ببعض القرى والمراكز التابعة للمحافظة، كما أعلنت وزارة الزراعة عن حصول لجنة مبيدات الآفات الزراعية على شهادتي اعتماد دوليتيـــــن: أيزو ۹۰۰۱/۲۰۱٥ في خدمات تسجيل مبيدات الآفات الزراعية، وأيزو 21001/2018 في جودة المنشآت التدريبية.

ونظم المعمل المركزي لتحليل متبقيات المبيدات والعناصر الثقيلة في الأغذية، سيمنار علمي، فى إطار نقل الخبرات بين أعضاء الكادر البحثى بالمعمل، كما استقبل أيضا  طلاب كليتي الزراعة بجامعة عين شمس والأزهر للتعرف على أنشطة المعمل المختلفة فى مجال سلامة الغذاء، فضلا عن عدد من الخبراء بإحدى الشركات، لإطلاعهم على أحدث التقنيات المتبعة فى مجال تحاليل الميكروبيولوجى، كما شارك المعمل في ورشة عمل تفاعلية حول: ""تقييم جودة المياه وسلامة الأغذية في الوضع المصري الحالي والفرص والآثار المحتملة"" والمنظمة من قبل سفارة مملكة هولندا و مدير الأعمال وعضو مجلس الإدارة، كما بلغ إجمالي عدد العينات التي استقبلها المعمل هذا الاسبوع 5959 عينة.

يذكر ان مركز المعلومات الصوتية والمرئية، والمكتب الاعلامي للوزارة، يصدران الجمعة من كل اسبوع، انفوجرافا وفيديو باسم: الزراعة في اسبوع، لالقاء الضوء على ملخص ما تم من انشطة وجهود، بكافة القطاعات والهيئات، التابعة للوزارة، فضلا عن انفوجراف وفيديو كل ثلاثاء باسم: الزراعة في كل مصر، حول انشطة وجهود القطاع الزراعي، بالمحافظات المختلفة، كما أصدر المركز مؤخرا، سلسلة دليل خدمات وزارة الزراعة واستصلاح الأراضي، والذي يلقي الضوء على الخدمات التي تقدمها الوزارة للمزارع والمربي، كذلك اصدار ارقام في الزراعة، الذي يلقى الضوء على انجازات القطاع الزراعي بالارقام، فضلا عن إصداره الاخير MALR مجلة وزارة الزراعة واستصلاح الأراضي ، الالكترونية الشهرية، الزراعية المتخصصة الاخبارية والمتنوعة.

https://www.facebook.com/share/v/4mjkHL1pFZJQWzw1/",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.94449E+15,0,2025-07-21T11:57:59+00:00,324418960330804,Malawi Government,malawigovernment,Malawi,https://www.facebook.com/malawigovernment,"President Dr Lazarus Chakwera has signed a gender equality pledge, committing to champion women’s rights as Malawi heads toward the September 16 elections.

The pledge is part of a campaign by the Women’s Manifesto Movement, which is engaging all presidential aspirants to prioritise the rights of women and girls.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1563790758118258,1,2025-02-23T07:14:32+00:00,1441895789701628,BWgovernment,BotswanaGovernment,Botswana,https://www.facebook.com/BotswanaGovernment/,"𝐒𝐀𝐌𝐀𝐁 𝐈𝐍𝐕𝐄𝐒𝐓𝐌𝐄𝐍𝐓 (𝐏𝐓𝐘) 𝐋𝐓𝐃 𝐃𝐎𝐍𝐀𝐓𝐄𝐒 𝐀 𝐖𝐀𝐓𝐄𝐑 𝐏𝐔𝐌𝐏

SAMAB Investment (Pty)Ltd donated a Water Pump to assist families affected by the floods.  The company will be working with Gaborone City Council to pump out water from affected households.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
